Transporter,Address,Numbers,Contact Person
CHAUDHARY CRANE SERVICE,"hapur road�ghaziabad- delhi -201001 , ghaziabad","Contact No : 9897807564, 9456861368, ,",Contact Person : mohit
DHRUV ROAD CARRIER,"g-25/2 ganesh puri- nr- gaur enclave-ii- sahibabad , ghaziabad","Contact No : 09540143555, 09818351445, 9540143555,",Contact Person : shiv shankar singh
PAPPU CRANE SERVICE,"site 4�ghaziabad h.o.- delhi -201005 , ghaziabad","Contact No : 9818549145, 8860608647, ,",Contact Person : pappu
JAI BALAJI LOGISTICS,"191-main g.t.road-opp-sirohi enclave-near surya from-sahibabad-ghazibad , ghaziabad","Contact No : 9818728633, 9818726633, 0120, 4128433, 4128533,",Contact Person : jitender singh
LAKHVINDAR BAJWA GUJRAT ROADLINES (REGD.),"g.t road gaini boder chikambarpur up.boder , ghaziabad","Contact No : 9310527765, 2629257,",Contact Person : l.s. bajwa
RAKESH ROAD CARRIERS,"133/134 apsara complax , ghaziabad","Contact No : 9871098681, 01204125650,",Contact Person : wazir singh
MAHASHAKTI ALL INDIA TRANSPORT COMPANY,"mohalla maniram sherkot distic bijnor , ghaziabad","Contact No : 9358041309, 7451954809,",Contact Person : mr.rajesh saxena
CITY CARRIERS,"old truck union gt road- near shiva petrol pump , ghaziabad","Contact No : 9311096161, 9811303301, 01204113144,",Contact Person : karan singh
YOUNG INDIA CORPORATION,"940- harbans nagar delhi meruth road ghazibad , ghaziabad","Contact No : 9811109534, ,",Contact Person : dalchand bansal
KALE CRANE SERVICE,"shop no. rz 3a� industrial area- bs road ghaziabad- delhi -201001 , ghaziabad","Contact No : 9313092134, 9999802347, 2840400,",Contact Person : amit goswami
GREEN ROADWAYS TPT. DELHI PVT. LTD.,"7th mile stone- giani border- po chikamberpur , ghaziabad","Contact No : 9311772351, 0120, 2623181,",Contact Person : rajbir singh
P.S.ROADLINES,"6th mile stone(near mata mandir) , ghaziabad","Contact No : 9871987299, 01202613031,",Contact Person : harish arora
RAVI ROADINES,"delhi meerut road- opp. indo bulgar food ghaziabad , ghaziabad","Contact No : 9818109616, 9311473816, ,",Contact Person : praveen kumar gola
KHUSHBOO LOGISTICS.,"b-1 2nd floor dhr compound chuna bhati road up border gzb. , ghaziabad","Contact No : 9818860446, 9953370446, 9891397872, , 9818860446",Contact Person : dharmvir sharma
SUPER ROADLINES (INDIA),"chikamberpur- ghaziabad-u.p.b , ghaziabad","Contact No : 9310303788, 0120, 2627251, 2628630,",Contact Person : manish
MRC LOGISTICS PVT.LTD.,"13/12- rawal pindi garden sani mandir wali gali chikamberpur , ghaziabad","Contact No : 9311796044, ,",Contact Person :
RISHABH ENGINEERING COMPANY,"217 richpalpuri-opp hapur mod- gt road- , ghaziabad","Contact No : 8447576431, 9212318052, 9810145225, 2831647, 2831559,",Contact Person : NULL
GEETANJALI TRANSPORT CORPRATION,"apsara cinema complex , ghaziabad","Contact No : 9313779078, , 9313779078",Contact Person : geetanjali
SS CARGO INDIA,"plot no. 610� sector 1- vaishali�ghaziabad- delhi -201010 , ghaziabad","Contact No : 9819173178, ,",Contact Person : NULL
S.T.TRANSPORT ALLIANCE,"plot no - 66- shop no - 4- gate no - 3- pipe market sahibabad , ghaziabad","Contact No : 9311497096, 8587031560,",Contact Person : t.c.agarwal
ARRIVE INDIA TRANS LOGISTICS PVT. LTD.,"81- vrindavan garden- sahibabad , ghaziabad","Contact No : 9313210029, 9540155800, 01206581177,",Contact Person : satbir bishnoi
METRO LOGISTICS SERVICE TRANSWAYS PVT.LTD.,"138- lst floor- apsara cinema complex up.boder , ghaziabad","Contact No : 9810087661, 32594021,",Contact Person : harvindar dhal
SHIV SHAKTI TRANSPORT SERVICE,"harnarayan gopinath compound- 7th mile stone po chikamberpur- giani border , ghaziabad","Contact No : 9350861114, 9811193395, 120, 2627496,",Contact Person : pradeep jain
SAWARIYA SHYAM LOGISTICS,"c 5 indoarya compound near bhart dharm kanta main gt road ghaziabad , ghaziabad","Contact No : 8826832700, 8826276331, 8826832700",Contact Person : hari singh
UMANG CARRIERS,"tti compound back side kolhi tyre house up border gzb. , ghaziabad","Contact No : 9311506070, 9818622220, , 9311506070",Contact Person : ramesh jindal
SAWARIYA SHYAM LOGISTICS,"c 5 indoarya compound near bhart dharm kanta main gt road ghaziabad , ghaziabad","Contact No : 8826832700, 8826276331, 8826832700",Contact Person : hari singh
DELHI DOABA CARRIER (REGD.),"p.no.64- gali no.1- up.boder , ghaziabad","Contact No : 9810215254, 2628344,",Contact Person : ramphal sharma
NATIONAL TRANSWAYS,"239- apsara complex- delhi up border-chikamberpur , ghaziabad","Contact No : 9540401094, 9311305756,",Contact Person : anil trivedi
DEEP KAMAL ROADLINES,"indo bulgar food- meerut road , ghaziabad","Contact No : 9871520824, 9212556343, 9871520824, 9212556353, ,",Contact Person : deep kamal
ATTERNA TRANSPORT CORPORATION,"office no-36-ground floor-apsara complex-ghaziabad , ghaziabad","Contact No : 9350959314, 8950248008, 8860732121, 01204164382,",Contact Person : p s chauhan
MAX ROAD LINES,"187-a hapur road (near gurudwara) ghaziabad up , ghaziabad","Contact No : 8826671672, 9312495700, 0120, 4115900, 01202733678, 9312495700",Contact Person : manoj garg| sanjay garg
TRANSPARENT TRANSPORT OPERANT PVT LTD,"tigri ghaziabad , ghaziabad","Contact No : 8505880700, 9312628055, 8505880700",Contact Person : rajesh dubey
LAKHOTIA TRANSPORT CO.PVT.LTD.,"apsara complex up.boder chikambarpur , ghaziabad","Contact No : 9350817009, 4124355,",Contact Person : a.k. tirpathi
BHAGWATI CARGO PACKERS & MOVERS(REGD.),"shop no.1 raj mkt.near pooja crane up border gzb. , ghaziabad","Contact No : 9310008881, 9311727676, 9310008881",Contact Person : rajender sharma
DELHI VAPI ROADWAYS,"ghaziabad , ghaziabad","Contact No : 9811053160, 9555845236, 9313357358, ,",Contact Person : krishan kumar
AGGARWAL HOME MOVERS,"143 apsara cinema complex delhi-u-p- border , ghaziabad","Contact No : 9311222777, ,",Contact Person : navin aggarwal
DATAR TRAILER SERVICES PVT LTD,"shop.no.122 apsara cinema complex p.o chikamberpur ghaziabad , ghaziabad","Contact No : 7290881851, 01204312764, 9813238368",Contact Person : satbir singh veram
M.A. TRANSPORT,"rastogi compund- near mata mandir delhi up border p.o. chikamberpur- ghaziabad , ghaziabad","Contact No : 9810884376, 9582415916, ,",Contact Person : d.k. singh
METRO EXPRESS LOGISTICS,"a1/18-ranwalpindi garden -shani mandir wali gali-chikamberpur , ghaziabad","Contact No : 8512838313, 0120, 2616677,",Contact Person : navneet singh
DELHI RUDARPUR EXP. TPT.COR.(REGD.),"6th mile stone chikamberpur , ghaziabad","Contact No : 9310638649, 4137717,",Contact Person : d.k. singh
TP LOGISTICS PVT. LTD.,"shop no.31- shiva compound up border- ghaziabad , ghaziabad","Contact No : 9810355014, 2610072,",Contact Person : krishan kumar
R SINGH,"up border ghaziabad , ghaziabad","Contact No : 9711258008, 01204336946, 9891435184",Contact Person : raghavendra singh
GUJRAT RAJASTHAN TRANSPORT CO.(REGD.),"7th mile stone chikamberpur , ghaziabad","Contact No : 9810852130, 2900110,",Contact Person : rajeev saini
BALAJI TRANSWAYS PVT. LTD.,"130-apsara complex-delhi up border-ghaziabad , ghaziabad","Contact No : 9312212077, 9999994750, 01204108077,",Contact Person : vinod goel
SUBHASH CRANES PVT. LTD.,"no. 25� gt road�ghaziabad- delhi -201001 , ghaziabad","Contact No : 9818698652, 0120 , 2856055, 0120 , 2856650, 0120 , 4372332,",Contact Person : amit chanana
JAI KALI PACKERS & MOVERS,"6- mile stone- cuna bhati road- near balaji mandir- delhi , ghaziabad","Contact No : 9311432833, ,",Contact Person : satender gupta
HARYANA RAJASTHAN FREIGHT CARRIERS,"plot no 100 pipe market sahibabad , ghaziabad","Contact No : 9718640307, 9312893418, 9312893418",Contact Person : sahab ram kaswan
A.S.TRANS LOGISTICS,"210 a--apshra complax delhi up border , ghaziabad","Contact No : 9818664845, 0120, 4150438,",Contact Person : hukum chand sharma
DELHI KANPUR ROADWAYS(REGD.),"behind balaji dharam kantha , ghaziabad","Contact No : 9350967883, 2893947,",Contact Person : NULL
GREEN ROADWAYS TRANSPORT DELHI PVT. LTD.,"7th mile stone-giani border- po chikamberpur , ghaziabad","Contact No : 9311772351, 9312872349, 9810444894, 0120, 2623181, 22, 23488786, 23488787, 23488788, 22632264, 65, 22631119, 20,",Contact Person : rajbir singh
SUPER CHOICE TRANSPORT CO.,"trukc union g.t. road ghaziabad , ghaziabad","Contact No : 9810331790, 9810331690, 01202856622,",Contact Person : sanjeev kumar
SURENDRA TRANSPORT COMPANY,"6th milestone- po-chikamberpur- distt-ghaziabad , ghaziabad","Contact No : 8800118624, 01202623957,",Contact Person : rajeev gupta
SINHA ROADLINES,"483/a-49a- old seemapuri road-near meena bazar-gate-delhi up border , ghaziabad","Contact No : 9910711468, ,",Contact Person : arvind sinha
DELHI BIHAR ROADLINES,"shop no.1- rajnigandha appartment- gt road- sahibabad , ghaziabad","Contact No : 9311867019, 9910763041, 9910355476, ,",Contact Person : manoj
JANTA ROADLINES,"205 new arya nagar ambedkar high school patel marg gzb. , ghaziabad","Contact No : 9810078226, 9910078226, 8368446553, 9810078226",Contact Person : ravinder singh
VASU PACKERS & MOVERS,"1/8- opp. telephone exchange- near shani mandir po chikamberpur , ghaziabad","Contact No : 9810736651, ,",Contact Person : vasudev sharma
VIKAS TRANSPORT SERVICE.,"f-3- rawal pindi garden- behind yuvraj complex- delhi up border , ghaziabad","Contact No : 9810885426, 9810055426, 9310855426, 9310155426, , 9810855426",Contact Person : s.k. sharma
D2D EXPRES CARGO,"30� shyam enclave� - shaibadad�ghaziabad- delhi -201006 , ghaziabad","Contact No : 9350824599, 0120 , 2615603,",Contact Person : madan lal
BIRKAN ENGINEERING INDUSTRIES PVT. LTD.,"s-4 & s-6- site iv- sahibabad industrial area , ghaziabad","Contact No : 9953364277, 9999258328, 9810979913, 4225901, 4225902, 4225904,",Contact Person : mr. robin mukesh
EAST WEST MOVER PVT.LTD.,"483/48-f- chudg wairhouse co-up. boder , ghaziabad","Contact No : 9310038471, 26220022,",Contact Person : ajay goel
BABA VISHWAKARMA ENGINEERING CO.,"c-201- industrial area- bulandshahr road , ghaziabad","Contact No : 9818391622, 9810157977, 2866451, 2866452,",Contact Person : mr. anupam kamboj
HARYANA LOGISTIC OF INDIA,"s-22- shree ganesh complex- esi hospital road- vrindavan garden- sahibabad , ghaziabad","Contact No : 9811514090, 9310014090, 0120, 2624090,",Contact Person : rajesh kumar
